model_id,commit_id,authors,created_at,title,message
AdamCodd/vit-base-nsfw-detector,2c67beefde7a1aa9bd0d66688bc320278b1bd7ad,AdamCodd,2024-04-14T11:12:25.0000Z,Update README.md,
AdamCodd/vit-base-nsfw-detector,5f85d2f7dd3fb14cebfc3745431e7268747d0175,AdamCodd,2024-01-12T15:32:57.0000Z,Update README.md,
AdamCodd/vit-base-nsfw-detector,e9178740fe22d296a0c3f9517bd7c2ac93409eb7,AdamCodd,2024-01-12T15:32:12.0000Z,Update README.md,
AdamCodd/vit-base-nsfw-detector,341d6741a1f1a8ad81e85234ad1a7302b694f522,AdamCodd,2024-01-04T12:12:10.0000Z,Update README.md,
AdamCodd/vit-base-nsfw-detector,31f303793f029262e675433ff504cc5916a140ee,AdamCodd,2024-01-04T12:07:15.0000Z,Upload confusion_matrix.png,
AdamCodd/vit-base-nsfw-detector,e4f063d84a932012fdc2455925dc3aff6d3019bd,AdamCodd,2024-01-03T21:01:56.0000Z,Adding ONNX file of this model (#1),"


- Adding ONNX file of this model (b6fded75cdcc85d09b7c6e15acd80004201a89b3)

"
AdamCodd/vit-base-nsfw-detector,5506906ef3a0eaadf258020be12c98214fe9b689,AdamCodd,2024-01-03T20:54:07.0000Z,Update README.md,
AdamCodd/vit-base-nsfw-detector,1d36b848d06ee4289a1b5caa7cfcbc55df2e3fa4,AdamCodd,2024-01-03T20:52:31.0000Z,Update README.md,
AdamCodd/vit-base-nsfw-detector,1e618fb541c8da5ddd317c91a9d4ec4e126e962e,AdamCodd,2024-01-03T20:14:38.0000Z,Create README.md,
AdamCodd/vit-base-nsfw-detector,945610466d550b73a5b25692f43a5b8067938169,AdamCodd,2024-01-03T20:13:39.0000Z,Upload 3 files,
AdamCodd/vit-base-nsfw-detector,a9d220c8dccf93f13cd377dcc548e9030a663725,Adam,2024-01-03T20:10:17.0000Z,initial commit,
Alibaba-NLP/gte-large-en-v1.5,104333d6af6f97649377c2afbde10a7704870c7b,thenlper,2024-08-09T02:32:05.0000Z,Update README.md,
Alibaba-NLP/gte-large-en-v1.5,4b8da4abf29849157be23bf2f46698223ec7026b,izhx,2024-08-06T10:58:31.0000Z,Update README.md,
Alibaba-NLP/gte-large-en-v1.5,75b53a6b06c143549b958733aa2e03ec4adba2b8,izhx,2024-08-06T10:56:23.0000Z,Update README.md,
Alibaba-NLP/gte-large-en-v1.5,a0d6174973604c8ef416d9f6ed0f4c17ab32d78d,thenlper,2024-04-26T12:51:26.0000Z,Update README.md,
Alibaba-NLP/gte-large-en-v1.5,bb3242d7462391325347035855661972548e645c,"izhx, Xenova",2024-04-21T23:51:38.0000Z,Add transformers.js example code (#6),"


- Add transformers.js example code (f91abb96989460f391cea54e86c52049dd5599ff)


Co-authored-by: Joshua <Xenova@users.noreply.huggingface.co>
"
Alibaba-NLP/gte-large-en-v1.5,42499adcc8a505afa9fbb5945d92428e7337b55e,"izhx, Xenova",2024-04-21T23:51:17.0000Z,Upload ONNX weights (#5),"


- Upload ONNX weights (a70e5fa219edcdf882752c71ee188545ca428f77)


Co-authored-by: Joshua <Xenova@users.noreply.huggingface.co>
"
Alibaba-NLP/gte-large-en-v1.5,791c3b7d2979a3344292cbed11ffebd65bfb9b31,izhx,2024-04-21T12:00:10.0000Z,Update README.md,
Alibaba-NLP/gte-large-en-v1.5,47afa7ffe1cafa124979f6711e0aca128d405f41,thenlper,2024-04-21T09:52:39.0000Z,Update README.md,
Alibaba-NLP/gte-large-en-v1.5,a172bbf7bd62b8265b3e292d2757aa6edd6d847e,"izhx, tomaarsen",2024-04-21T07:59:58.0000Z,Add sentence-transformers tag; will help with findability & MTEB filtering (#4),"


- Add sentence-transformers tag; will help with findability & MTEB filtering (e8cf0a8ae5b2accda401723f2e694b164ceb83f8)


Co-authored-by: Tom Aarsen <tomaarsen@users.noreply.huggingface.co>
"
Alibaba-NLP/gte-large-en-v1.5,0b89a031f623a8bdc51c747f0f5eaecf3d1d9104,izhx,2024-04-21T07:38:38.0000Z,Update README.md,
Alibaba-NLP/gte-large-en-v1.5,a0c84dc3225f2f9df3fa224057a307ca85ffd84a,izhx,2024-04-21T03:51:35.0000Z,Update README.md,
Alibaba-NLP/gte-large-en-v1.5,4a1c613b9f397b4bbc51cd9e6dfed34d292a7d3f,izhx,2024-04-20T09:12:01.0000Z,Support sentence_transformers and fix readme (#2),"


- Support sentence_transformers and fix readme (6d109681c91c5107952c8eaab19a6d7623d21dbc)
- Create modules.json (fe3466bba6f9fbbc4ad8f2e698297076383722d5)
- Create sentence_bert_config.json (73f70c6827d9533cc6cfe50e44ea960f7d7c0014)
- Update README.md (124e8cc607418c69ebae00e23831dac0c7cf6c1f)
- Update README.md (f2db8aff31372da208e8e68f58e68fa2a1afc8b0)

"
Alibaba-NLP/gte-large-en-v1.5,b4a2b8c6e6149aa6652abf2ecca2e97e92355229,izhx,2024-04-20T07:08:16.0000Z,add model files (#1),"


- add model files (4fbbe65c75cab90e3a59e12f5451284acefdc5d3)
- Update README.md (9fe74dc4ca1875712834ec536769aa8974ccd7b4)

"
Alibaba-NLP/gte-large-en-v1.5,01a3a78edf3b96948f42c8719fca7fb09d9bca5e,izhx,2024-04-20T01:54:38.0000Z,initial commit,
Ashishkr/query_wellformedness_score,c344cada2bbc92cd0955d7283138539b26a5ae75,Ashishkr,2024-03-30T11:51:12.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,e59beb2069817eeb309f1d3b34140853c8d7dc47,Ashishkr,2024-03-30T11:50:35.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,5edef038f1767defa70da4568228ee4ddadac62a,Ashishkr,2024-03-29T14:29:44.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,55a424c9b29a8113ebff9a3a446e0cc2db75c13d,Ashishkr,2023-12-13T16:52:07.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,e7d6ba5f7260d71a52c8c6130ca98595e6689e34,"Ashishkr, SFconvertbot",2023-12-13T13:19:57.0000Z,Adding `safetensors` variant of this model (#1),"


- Adding `safetensors` variant of this model (37af2bbdd1aba5b22e6c2355dad518101baee426)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>
"
Ashishkr/query_wellformedness_score,f0cd0496494297ba809ac2b66c4dbfa08266fb32,Ashishkr,2023-11-09T06:03:02.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,5b916599a2de85d5e397c9720da378ac66a2f6db,Ashishkr,2023-10-13T15:08:29.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,9eb6ee6ce37b808b250170d962746d3631ad6965,Ashishkr,2023-10-13T15:03:03.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,d7b57da53a5d35bfc4070093a4327c22b44fa896,Ashishkr,2023-09-27T05:11:21.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,f8314c524e9b786a05bd5083ba125b9f64fa5acf,Ashishkr,2023-09-01T10:04:33.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,2a3cc957ca1f3b27064f0206e36a876cebb900ec,Ashishkr,2023-08-30T06:07:38.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,d0e3c491e2176d17c6cc979620757612fa979bc0,"Ashishkr, SFconvertbot",2023-08-27T02:00:56.0000Z,Adding `safetensors` variant of this model (#2),"


- Adding `safetensors` variant of this model (5f8954b682c3854548670ebd741a86714d1fe288)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>
"
Ashishkr/query_wellformedness_score,829bc8bf01130b4f11de4f22fd832adbc7fe7c32,Ashishkr,2023-08-23T05:28:52.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,220304bce3888ca55da902df5795a45a0c9f8cbf,Ashishkr,2023-08-23T05:28:17.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,092bbad5c8f49d6da512b889faeb68abac0ab55e,Ashishkr,2023-08-23T05:26:37.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,b5780045d2a745426e799fef030dff4b75a9c103,Ashishkr,2023-08-23T05:23:17.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,87f2b37d7ee52e3934cd044db6849590cbd90dc2,Ashishkr,2023-08-23T05:19:56.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,d9c50ccb45cd6592781ed432fc3cbf2cbe1a2d42,Ashishkr,2023-08-23T05:13:13.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,2c197b8f4723f531bf384eb8103246272aa0ffc2,Ashishkr,2023-08-23T05:12:31.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,77f9e05cc7bb0868504b0f2d7dcd039d3a0c18b2,Ashishkr,2023-08-23T05:09:07.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,522b4ff5452899d4005cbe411f54fbdeeeb368a1,Ashishkr,2023-08-23T05:07:02.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,433e0f21cf2f77bd95360bcf556e5ab4de15284d,patrickvonplaten,2021-05-20T19:07:29.0000Z,upload flax model,"
"
Ashishkr/query_wellformedness_score,3e688b8ff4d47e44ea8dbccc9abbb28f759d6611,patrickvonplaten,2021-05-20T19:07:11.0000Z,allow flax,"
"
Ashishkr/query_wellformedness_score,5a4f0d14e14c36db6f11702fd4a4d23ea2a2231d,Ashishkr,2021-04-22T13:18:30.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,a4570feadf253ccafe7d90895ed6baab6b770694,Ashishkr,2021-04-22T13:18:20.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,ae79a430afde2a13629b3c5d78a93c24a5bd8f2d,Ashishkr,2021-04-18T21:08:37.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,5a101d15ebc7268817d810b4585c192dee3c0f9f,Ashishkr,2021-04-11T19:41:28.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,3f024bf5214effef2b9e296aaac14b04e26937c2,Ashishkr,2021-04-11T19:31:05.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,b23d14acf2f31ad968cc75bf30b9ae700fc63645,Ashishkr,2021-04-11T19:26:27.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,33ac890d1c5009e8a212d5bc76aa31d4f93778b5,Ashishkr,2021-04-11T19:10:49.0000Z,Update README.md,
Ashishkr/query_wellformedness_score,8758d51bb15e938abc34489668ab4dbe7ef1a479,Ashishkr,2021-04-11T19:09:45.0000Z,Create README.md,
Ashishkr/query_wellformedness_score,d0e4485ca60b6b2c5cbf91f216f0e61a0d25b106,ashish kumar,2021-04-11T18:50:18.0000Z,uploading model files,"
"
Ashishkr/query_wellformedness_score,2fdf3501e8394a0a35bb6c0284a50b3c44a6cb8d,system,2021-04-11T17:31:54.0000Z,initial commit,
AutonLab/MOMENT-1-large,4e13083190ff6072880878f307b0bae62967aecc,MononitoGoswami,2024-10-12T17:37:12.0000Z,Update README.md,
AutonLab/MOMENT-1-large,a0bebe9b3f6838de5531276955aa8cc7b75f2b25,MononitoGoswami,2024-08-15T14:11:21.0000Z,Update config.json,
AutonLab/MOMENT-1-large,1e58a388d47898f945afa01adbf7c739b9bd0657,MononitoGoswami,2024-08-15T13:56:02.0000Z,Update config.json,
AutonLab/MOMENT-1-large,3582f9d7f033eea9d43e6a802ba0e36d5f26b57c,"MononitoGoswami, SFconvertbot",2024-08-15T13:54:48.0000Z,Adding `safetensors` variant of this model (#2),"


- Adding `safetensors` variant of this model (bb770d03e0c4bde3781e0c2d4f4b18fc3caf66be)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>
"
AutonLab/MOMENT-1-large,30f05b2d960e0ea37da9c8034a0dfa65969c07da,MononitoGoswami,2024-08-15T13:53:16.0000Z,Update README.md,
AutonLab/MOMENT-1-large,5aafc6fefa4e2ecd8eb049a789e83f43815f1d9a,MononitoGoswami,2024-08-09T00:51:31.0000Z,Upload config.json,
AutonLab/MOMENT-1-large,c5547330d52aabdd8b9edf96fbb949369565a07d,KonradSzafer,2024-05-19T19:56:33.0000Z,Update README.md,
AutonLab/MOMENT-1-large,da8d5fb3be5a36d0b2328cc4b811db059dbeae01,MononitoGoswami,2024-05-10T18:31:48.0000Z,Update README.md,
AutonLab/MOMENT-1-large,1e22cc6ca837a718bb48c2e8c3cc30273b56f976,MononitoGoswami,2024-05-10T18:30:26.0000Z,Update README.md,
AutonLab/MOMENT-1-large,4e886275545cba1c652d02070c78105db84cdc96,KonradSzafer,2024-05-10T16:46:40.0000Z,Update README.md,
AutonLab/MOMENT-1-large,627bfa3cb783f29b3cdfd8c76b9a5b00ff91bdb8,KonradSzafer,2024-05-10T16:34:35.0000Z,Update README.md,
AutonLab/MOMENT-1-large,99c4e25d9f6c487aaf23f4b3fdf663e358fc340b,KonradSzafer,2024-05-10T16:32:10.0000Z,Update README.md,
AutonLab/MOMENT-1-large,8914c00dc8f5ad599738cd074491442cd608a479,KonradSzafer,2024-05-10T14:58:24.0000Z,Update README.md,
AutonLab/MOMENT-1-large,c3d507e84719b18d7594f987882cfd29e0b9a62a,KonradSzafer,2024-05-09T15:03:42.0000Z,Update config.json,
AutonLab/MOMENT-1-large,627b1ebc308d5bcd27905f86c13ad364dd978b85,KonradSzafer,2024-05-09T14:57:47.0000Z,Create README.md,
AutonLab/MOMENT-1-large,b6abe246997d804d14bc81300a7c0a63008c87fa,KonradSzafer,2024-05-09T14:51:39.0000Z,Push model using huggingface_hub.,
AutonLab/MOMENT-1-large,b5e6374ed69709d0fc6fefd554dbb9fee810a57b,KonradSzafer,2024-05-09T14:51:06.0000Z,initial commit,
BAAI/bge-small-en-v1.5,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,"Shitao, michaelfeil",2024-02-22T03:36:23.0000Z,onnx support (#9),"


- Upload 2 files (c5ac6c397e27c80e0229ec647987f2e553fc0ba9)
- Update README.md (21761068410549f68530088eff9e528c8ef0d0b3)
- Delete onnx/model_quantized.onnx (5e62ea33e012fda8c02802b906664c915ebd1bb1)


Co-authored-by: Michael <michaelfeil@users.noreply.huggingface.co>
"
BAAI/bge-small-en-v1.5,35baf7769a878409ff46ec41bf2e8f8ae9cc335a,Shitao,2024-02-02T05:33:17.0000Z,Update README.md,
BAAI/bge-small-en-v1.5,c202d20b1417db2e392c8aad36b6056867218dce,"Shitao, Tim",2023-12-18T02:57:18.0000Z,Adding `safetensors` variant of this model (#3),"


- Adding `safetensors` variant of this model (c759970e785a3feb17764cb268cdfb0b435c9254)


Co-authored-by: Tim <TimTheAncient@users.noreply.huggingface.co>
"
BAAI/bge-small-en-v1.5,982532469af0dff5df8e70b38075b0940e863662,"Shitao, AshokRaja",2023-11-02T10:47:51.0000Z,Update tokenizer_config.json (#5),"


- Update tokenizer_config.json (59e5ca52a2636a23990af30a60113eca315fa101)


Co-authored-by: Ashok Raja <AshokRaja@users.noreply.huggingface.co>
"
BAAI/bge-small-en-v1.5,b49342cba6a5914c1760cd4aae1d75a6f2e8fc4c,ldwang,2023-10-12T02:35:45.0000Z, update,"
"
BAAI/bge-small-en-v1.5,88885630388d6249d876a3ab145b78b34665b79a,Shitao,2023-09-27T13:13:38.0000Z,Update modules.json,
BAAI/bge-small-en-v1.5,73f5855a46c3e7ce2ac04ec808f17d19c878683f,ldwang,2023-09-15T08:35:24.0000Z, update,"
"
BAAI/bge-small-en-v1.5,ceaf0832d92c2e84b1f50f5122a9310fd2214019,Shitao,2023-09-14T13:13:56.0000Z,Update README.md,
BAAI/bge-small-en-v1.5,6aad939d8b1e2177965d9b1da09621ccbcf13fa1,ldwang,2023-09-12T12:26:33.0000Z, update,"
"
BAAI/bge-small-en-v1.5,81201617ed2f65d695827c4dfe3281dfc27f08eb,ldwang,2023-09-12T12:18:53.0000Z, update,"
"
BAAI/bge-small-en-v1.5,45e16d1021e029579ae14defc494ffa481f93583,ldwang,2023-09-12T11:49:04.0000Z, update,"
"
BAAI/bge-small-en-v1.5,0b329b72cad8d6ff9a504a30a6c239b87802dc84,ldwang,2023-09-12T11:32:08.0000Z, update,"
"
BAAI/bge-small-en-v1.5,9b09f79fe618f3969e13e52f12c01de64145ebc0,ldwang,2023-09-12T10:40:32.0000Z,upload,"
"
BAAI/bge-small-en-v1.5,a32952c6d05d45f64f9f709a092c00839bcfe70a,Shitao,2023-09-12T04:20:55.0000Z,initial commit,
Babelscape/wikineural-multilingual-ner,bed6ee7a45d2827b6c90a4fd7983f0241ae0a5c1,sted97,2023-05-23T07:47:23.0000Z,Update README.md,
Babelscape/wikineural-multilingual-ner,8021365601baad97920cd3a2d2c346377d1ac50d,sted97,2023-03-30T08:43:42.0000Z,Update README.md,
Babelscape/wikineural-multilingual-ner,74ac08798306debe48a853f623a9a4ac6ed0549c,sted97,2023-03-30T08:41:51.0000Z,Update README.md,
Babelscape/wikineural-multilingual-ner,8ff9e61daeb153cde7d3be9926718e3dedbee1af,sted97,2023-03-30T08:40:26.0000Z,Update README.md,
Babelscape/wikineural-multilingual-ner,c828eb44078c13442ff2b049a26618ded7a4de74,sted97,2023-03-30T06:50:28.0000Z,Update README.md,
Babelscape/wikineural-multilingual-ner,ddafc3ab8c9ffc906ac19fd1f7e2c09628433e13,sted97,2023-03-30T06:45:01.0000Z,Update README.md,
Babelscape/wikineural-multilingual-ner,f44bc5a9f3f1315fd5f5e85d1509febf1f1484d6,sted97,2023-03-30T06:43:38.0000Z,Update README.md,
Babelscape/wikineural-multilingual-ner,73d4158c7f610369c64d8105f5f7ca8fe0f4a0c2,sted97,2023-03-30T06:40:45.0000Z,Update README.md,
Babelscape/wikineural-multilingual-ner,934471ae5cd761e147eb7ddafee8899e746476dd,sted97,2023-03-30T03:51:43.0000Z,Update README.md,
Babelscape/wikineural-multilingual-ner,b23bbecc86fde158dfdb3f0619d64c10a349b3b5,"sted97, SFconvertbot",2023-03-20T08:10:56.0000Z,Adding `safetensors` variant of this model (#2),"


- Adding `safetensors` variant of this model (304ecfdcada5bdb01655af97ddb3a0a4b881d423)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>
"
Babelscape/wikineural-multilingual-ner,9a36fd0a2d5430ce132bdbc424618a619fe6a66a,"sted97, lbourdois",2023-01-08T21:32:42.0000Z,Add multilingual to the language tag (#1),"


- Add multilingual to the language tag (d14ca18f2be8eca2ba41854d1ea9bdb5c7579f48)


Co-authored-by: Loïck BOURDOIS <lbourdois@users.noreply.huggingface.co>
"
Babelscape/wikineural-multilingual-ner,65382ee6df6c881a23b02fee6337dbde658ba24c,Simone Tedeschi,2022-02-19T07:32:42.0000Z,Update README.md,
Babelscape/wikineural-multilingual-ner,c981bc5d71c2f2fe1d5f5e27eb23d5e719dd70da,Simone Tedeschi,2022-02-14T10:40:12.0000Z,"added ""how to use""",
Babelscape/wikineural-multilingual-ner,4cc302606e977d6971cd403fed58f26bab4d5732,Simone Tedeschi,2022-02-14T10:38:41.0000Z,"added ""how to use""",
Babelscape/wikineural-multilingual-ner,132b6160190c28b371290cea9311ccd3b654749a,Simone Tedeschi,2022-01-31T17:55:20.0000Z,Update README.md,
Babelscape/wikineural-multilingual-ner,4bf9772a7ef159a94124ed2cfcff176fd44a63e6,Simone Tedeschi,2022-01-31T17:48:08.0000Z,Update README.md,
Babelscape/wikineural-multilingual-ner,0142eed5dce43e675ee3e02d47a096c01568793c,Simone Tedeschi,2022-01-31T17:36:31.0000Z,Update README.md,
